CustomerID,Frequency,Monetary,AvgOrderValue,TotalQuantity,AvgItemsInCart,ProductDiversity,FirstOrderDate,LastOrderDate,PctCancelled,PctReturned,PctCouponUsed,DominantPaymentMethod,DominantReferralSource,Recency,Tenure,AvgDaysBetweenOrders,IsRepeatCustomer,TenureYears,CLV_Proxy,SpendPerItem,EngagementScore,Churn,HasOrderInterval,PurchaseIntensity,ValuePerTenureDay,ReturnCancelRate,ProductSpendRatio
C55205,1,793.4,793.4,4,7.0,1,2024-04-09,2024-04-09,1.0,0.0,1.0,Cash,Google,357,357,0.0,0,0.9774127310061602,811.7348739495798,198.35,-0.4348355663819307,0,0,0.0028011204481792717,2.2224089635854343,1.0,793.4
C55286,1,2873.95,2873.95,5,8.0,1,2024-02-21,2024-02-21,0.0,0.0,1.0,Credit Card,Referral,405,405,0.0,0,1.108829568788501,2591.877129629629,574.79,-0.4933008526181567,1,0,0.0024691358024691358,7.096172839506172,0.0,2873.95
C55354,1,684.22,684.22,2,2.0,1,2024-08-30,2024-08-30,0.0,0.0,1.0,Gift Card,Instagram,214,214,0.0,0,0.5859000684462696,1167.810070093458,342.11,-0.2606577344698408,0,0,0.004672897196261682,3.1972897196261685,0.0,684.22
C55388,1,1213.86,1213.86,3,6.0,1,2023-03-27,2023-03-27,0.0,0.0,1.0,Gift Card,Instagram,736,736,0.0,0,2.0150581793292264,602.3945176630435,404.62,-0.8964677222887985,1,0,0.001358695652173913,1.649266304347826,0.0,1213.86
C55454,1,677.48,677.48,1,1.0,1,2023-05-01,2023-05-01,0.0,0.0,1.0,Online,Facebook,701,701,0.0,0,1.919233401779603,352.9951069900143,677.48,-0.853836784408217,1,0,0.0014265335235378032,0.9664479315263909,0.0,677.48
C55464,1,601.36,601.36,1,1.0,1,2024-11-11,2024-11-11,0.0,0.0,0.0,Online,Facebook,141,141,0.0,0,0.3860369609856263,1557.7782978723403,601.36,-0.1717417783189138,0,0,0.0070921985815602835,4.264964539007092,0.0,601.36
C55590,1,625.51,625.51,1,1.0,1,2024-12-19,2024-12-19,0.0,0.0,1.0,Credit Card,Facebook,103,103,0.0,0,0.2819986310746064,2218.131334951456,625.51,-0.1254567600485682,0,0,0.009708737864077669,6.072912621359223,0.0,625.51
C55632,1,2158.45,2158.45,5,10.0,1,2023-08-05,2023-08-05,0.0,0.0,0.0,Credit Card,Facebook,605,605,0.0,0,1.6563997262149213,1303.0972933884298,431.69,-0.736906211935765,1,0,0.001652892561983471,3.567685950413223,0.0,2158.45
C55636,1,1702.4,1702.4,4,5.0,1,2023-04-21,2023-04-21,0.0,0.0,1.0,Credit Card,Google,711,711,0.0,0,1.946611909650924,874.5451476793249,425.6,-0.8660170523740974,1,0,0.0014064697609001407,2.3943741209563996,0.0,1702.4
C55757,1,922.26,922.26,2,4.0,1,2023-09-10,2023-09-10,0.0,1.0,0.0,Gift Card,Email,569,569,0.0,0,1.5578370978781657,592.0131195079085,461.13,-0.6930572472585955,1,0,0.0017574692442882249,1.6208435852372582,1.0,922.26
C55778,1,551.9,551.9,5,10.0,1,2023-11-09,2023-11-09,0.0,0.0,0.0,Cash,Referral,509,509,0.0,0,1.3935660506502396,396.0343320235756,110.38,-0.619975639463313,1,0,0.0019646365422396855,1.0842829076620826,0.0,551.9
C55819,1,1268.75,1268.75,5,9.0,1,2023-09-01,2023-09-01,0.0,0.0,1.0,Online,Instagram,578,578,0.0,0,1.5824777549623543,801.749026816609,253.75,-0.704019488427888,1,0,0.0017301038062283738,2.195069204152249,0.0,1268.75
C55996,1,2543.45,2543.45,5,10.0,1,2023-07-14,2023-07-14,0.0,0.0,1.0,Cash,Google,627,627,0.0,0,1.7166324435318274,1481.650897129187,508.69,-0.7637028014607019,1,0,0.001594896331738437,4.056539074960127,0.0,2543.45
C56266,1,640.88,640.88,4,9.0,1,2024-09-28,2024-09-28,0.0,1.0,1.0,Debit Card,Instagram,185,185,0.0,0,0.5065023956194388,1265.3049729729728,160.22,-0.2253349573687876,0,0,0.005405405405405406,3.464216216216216,1.0,640.88
C56506,1,773.52,773.52,3,4.0,1,2024-03-10,2024-03-10,0.0,0.0,0.0,Online,Instagram,387,387,0.0,0,1.0595482546201231,730.046976744186,257.84,-0.471376370279572,1,0,0.002583979328165375,1.9987596899224807,0.0,773.52
C56553,1,212.43,212.43,3,8.0,1,2024-07-15,2024-07-15,0.0,0.0,1.0,Credit Card,Referral,260,260,0.0,0,0.7118412046543463,298.4232980769231,70.81,-0.3166869671128907,0,0,0.0038461538461538464,0.8170384615384616,0.0,212.43
C56564,1,507.48,507.48,2,5.0,1,2025-03-05,2025-03-05,0.0,0.0,1.0,Online,Google,27,27,0.0,0,0.0739219712525667,3943.4044713284898,253.74,-0.0328867235078771,0,0,0.037037037037037035,18.795555555555556,0.0,507.48
C56796,1,678.38,678.38,1,4.0,1,2025-02-14,2025-02-14,1.0,0.0,1.0,Credit Card,Referral,46,46,0.0,0,0.1259411362080766,3943.4044713284898,678.38,-0.0560292326430499,0,0,0.021739130434782608,14.747391304347826,1.0,678.38
C56851,1,958.15,958.15,5,6.0,1,2023-10-31,2023-10-31,0.0,0.0,1.0,Gift Card,Facebook,518,518,0.0,0,1.4182067077344285,675.6067326254827,191.63,-0.6309378806326055,1,0,0.0019305019305019305,1.8497104247104246,0.0,958.15
C56928,1,1435.0,1435.0,4,9.0,1,2024-01-09,2024-01-09,0.0,0.0,1.0,Gift Card,Facebook,448,448,0.0,0,1.2265571526351813,1169.94140625,358.75,-0.5456760048714425,1,0,0.002232142857142857,3.203125,0.0,1435.0
C56969,1,193.0,96.5,3,4.0,1,2023-06-29,2024-01-09,0.0,0.0,1.0,Debit Card,Email,448,642,194.0,1,1.757700205338809,109.80257009345794,64.33333333333333,0.4543239941285574,1,1,0.001557632398753894,0.30062305295950154,0.0,193.0
C57093,1,553.41,553.41,3,4.0,1,2024-02-08,2024-02-08,1.0,0.0,0.0,Online,Referral,418,418,0.0,0,1.1444216290212184,483.5717763157895,184.47,-0.5091352009738013,1,0,0.0023923444976076554,1.3239473684210525,1.0,553.41
C57276,1,3339.1000000000004,3320.9700000000003,5,10.0,1,2023-08-17,2023-08-17,0.0,0.0,1.0,Online,Email,593,593,0.0,0,1.623545516769336,2128.9209106239464,691.28,-0.7222898903767085,1,0,0.0016863406408094434,5.6308600337268135,0.0,3339.1000000000004
C57502,1,2242.32,2242.32,4,6.0,1,2023-06-11,2023-06-11,0.0,1.0,1.0,Gift Card,Referral,660,660,0.0,0,1.8069815195071868,1240.920272727273,560.58,-0.8038976857481073,1,0,0.0015151515151515152,3.3974545454545457,1.0,2242.32
C57601,1,294.6,294.6,4,9.0,1,2024-09-09,2024-09-09,0.0,0.0,0.0,Debit Card,Google,204,204,0.0,0,0.5585215605749486,527.4639705882354,73.65,-0.2484774665039604,0,0,0.004901960784313725,1.4441176470588237,0.0,294.6
C57798,1,2308.32,2308.32,4,8.0,1,2024-04-11,2024-04-11,0.0,0.0,0.0,Online,Facebook,355,355,0.0,0,0.971937029431896,2374.968676056338,577.08,-0.4323995127887547,0,0,0.0028169014084507044,6.50230985915493,0.0,2308.32
C57861,1,915.48,915.48,3,8.0,1,2025-03-07,2025-03-07,1.0,0.0,1.0,Credit Card,Referral,25,25,0.0,0,0.0684462696783025,3943.4044713284898,305.16,-0.030450669914701,0,0,0.04,36.6192,1.0,915.48
C57867,1,1543.68,1543.68,4,8.0,1,2023-05-17,2023-05-17,1.0,0.0,0.0,Credit Card,Instagram,685,685,0.0,0,1.8754277891854891,823.108204379562,385.92,-0.8343483556628084,1,0,0.00145985401459854,2.2535474452554745,1.0,1543.68
C58063,1,987.26,987.26,2,6.0,1,2024-08-11,2024-08-11,0.0,1.0,1.0,Online,Referral,233,233,0.0,0,0.6379192334017796,1547.6253862660944,493.63,-0.2838002436050136,0,0,0.004291845493562232,4.237167381974249,1.0,987.26
C58108,1,2517.36,2517.36,4,4.0,1,2023-04-11,2023-04-11,1.0,0.0,1.0,Cash,Instagram,721,721,0.0,0,1.9739904175222447,1275.2645492371705,629.34,-0.8781973203399779,1,0,0.0013869625520110957,3.491484049930652,1.0,2517.36
C58156,1,95.1,95.1,1,1.0,1,2024-11-15,2024-11-15,0.0,0.0,1.0,Gift Card,Instagram,137,137,0.0,0,0.3750855578370979,253.5421532846715,95.1,-0.1668696711325616,0,0,0.0072992700729927005,0.6941605839416058,0.0,95.1
C58168,1,754.4399999999999,754.4399999999999,3,4.0,1,2024-05-24,2024-05-24,0.0,1.0,0.0,Credit Card,Email,312,312,0.0,0,0.8542094455852156,883.2025961538461,251.48,-0.3800243605354689,0,0,0.003205128205128205,2.418076923076923,1.0,754.4399999999999
C58341,1,639.83,639.83,1,2.0,1,2024-03-26,2024-03-26,0.0,0.0,1.0,Debit Card,Referral,371,371,0.0,0,1.0157426420260096,629.9134973045823,639.83,-0.4518879415341633,1,0,0.0026954177897574125,1.7246091644204853,0.0,639.83
C58410,1,645.46,645.46,1,5.0,1,2023-08-11,2023-08-11,1.0,0.0,1.0,Gift Card,Google,599,599,0.0,0,1.6399726214921286,393.5797412353924,645.46,-0.7295980511562368,1,0,0.001669449081803005,1.0775626043405677,1.0,645.46
C58443,1,848.64,848.64,2,6.0,1,2023-09-04,2023-09-04,0.0,1.0,0.0,Credit Card,Referral,575,575,0.0,0,1.5742642026009583,539.0708869565217,424.32,-0.7003654080381237,1,0,0.0017391304347826088,1.475895652173913,1.0,848.64
C58638,1,1531.52,1531.52,4,6.0,1,2024-03-31,2024-03-31,1.0,0.0,1.0,Cash,Email,366,366,0.0,0,1.002053388090349,1528.3816393442623,382.88,-0.4457978075512231,1,0,0.00273224043715847,4.1844808743169395,1.0,1531.52
C58721,1,617.58,617.58,3,4.0,1,2025-03-03,2025-03-03,0.0,0.0,0.0,Gift Card,Email,29,29,0.0,0,0.0793976728268309,3943.4044713284898,205.86,-0.0353227771010532,0,0,0.034482758620689655,21.29586206896552,0.0,617.58
C58773,1,2567.45,2567.45,5,8.0,1,2024-02-26,2024-02-26,1.0,0.0,0.0,Gift Card,Google,400,400,0.0,0,1.0951403148528405,2344.40278125,513.49,-0.4872107186352165,1,0,0.0025,6.418625,1.0,2567.45
C58808,1,539.66,539.66,2,4.0,1,2024-11-08,2024-11-08,0.0,0.0,1.0,Online,Email,144,144,0.0,0,0.3942505133470226,1368.8251041666665,269.83,-0.1753958587086779,0,0,0.006944444444444444,3.7476388888888885,0.0,539.66
C58858,1,674.64,674.64,2,4.0,1,2024-12-02,2024-12-02,1.0,0.0,1.0,Credit Card,Email,120,120,0.0,0,0.3285420944558521,2053.4355,337.32,-0.1461632155905649,0,0,0.008333333333333333,5.622,1.0,674.64
C59169,1,2517.36,2517.36,4,7.0,1,2023-07-10,2023-07-10,0.0,0.0,0.0,Cash,Email,631,631,0.0,0,1.727583846680356,1457.1564817749604,629.34,-0.7685749086470541,1,0,0.001584786053882726,3.989477020602219,0.0,2517.36
C59183,1,3322.55,3320.9700000000003,5,8.0,1,2023-02-28,2023-02-28,0.0,0.0,1.0,Debit Card,Email,763,763,0.0,0,2.088980150581793,1590.5129587155966,664.51,-0.9293544457966756,1,0,0.001310615989515072,4.354587155963303,0.0,3322.55
C59278,1,2360.05,2360.05,5,10.0,1,2024-10-15,2024-10-15,1.0,0.0,1.0,Gift Card,Email,168,168,0.0,0,0.459958932238193,3943.4044713284898,472.0100000000001,-0.2046285018267909,0,0,0.005952380952380952,14.047916666666667,1.0,2360.05
C59338,1,2070.9,2070.9,3,6.0,1,2024-02-25,2024-02-25,0.0,0.0,1.0,Credit Card,Google,401,401,0.0,0,1.0978781656399723,1886.274875311721,690.3000000000001,-0.4884287454318046,1,0,0.0024937655860349127,5.164339152119701,0.0,2070.9
C59441,1,2092.65,2092.65,5,6.0,1,2024-02-09,2024-02-09,0.0,0.0,1.0,Credit Card,Google,417,417,0.0,0,1.1416837782340865,1832.9506294964028,418.53,-0.5079171741772133,1,0,0.002398081534772182,5.018345323741007,0.0,2092.65
C59554,1,912.08,912.08,2,4.0,1,2024-12-16,2024-12-16,0.0,1.0,1.0,Debit Card,Email,106,106,0.0,0,0.2902121834360027,3142.803962264151,456.04,-0.1291108404383323,0,0,0.009433962264150943,8.604528301886793,1.0,912.08
C59572,1,542.07,542.07,1,6.0,1,2023-03-28,2023-03-28,0.0,0.0,1.0,Cash,Referral,735,735,0.0,0,2.0123203285420943,269.3756020408164,542.07,-0.8952496954922105,1,0,0.0013605442176870747,0.7375102040816327,0.0,542.07
C59579,1,897.7,897.7,2,6.0,1,2023-01-03,2023-01-03,0.0,0.0,0.0,Credit Card,Instagram,819,819,0.0,0,2.242299794661191,400.34789377289377,448.85,-0.997563946405606,1,0,0.001221001221001221,1.0960927960927962,0.0,897.7
C59685,1,788.32,788.32,2,2.0,1,2023-01-26,2023-01-26,0.0,0.0,0.0,Online,Referral,796,796,0.0,0,2.1793292265571527,361.72597989949753,394.16,-0.969549330084081,1,0,0.001256281407035176,0.9903517587939699,0.0,788.32
C59724,1,819.5,819.5,2,2.0,1,2024-12-09,2024-12-09,0.0,0.0,1.0,Debit Card,Facebook,113,113,0.0,0,0.3093771389459274,2648.870575221239,409.75,-0.1376370280144487,0,0,0.008849557522123894,7.252212389380531,0.0,819.5
C59752,1,1538.8,1538.8,5,9.0,1,2023-01-05,2023-01-05,0.0,0.0,1.0,Gift Card,Google,817,817,0.0,0,2.236824093086927,687.9396572827417,307.76,-0.99512789281243,1,0,0.0012239902080783353,1.8834761321909423,0.0,1538.8
C59774,1,72.6,72.6,1,6.0,1,2024-04-15,2024-04-15,1.0,0.0,1.0,Debit Card,Instagram,351,351,0.0,0,0.9609856262833676,75.54743589743589,72.6,-0.4275274056024025,0,0,0.002849002849002849,0.20683760683760682,1.0,72.6
C59823,1,640.28,640.28,4,5.0,1,2023-11-21,2023-11-21,0.0,0.0,0.0,Online,Email,497,497,0.0,0,1.3607118412046544,470.54782696177057,160.07,-0.6053593179042566,1,0,0.002012072434607646,1.2882897384305834,0.0,640.28
C60029,1,1524.36,1524.36,3,8.0,1,2023-01-06,2023-01-06,1.0,0.0,1.0,Credit Card,Referral,816,816,0.0,0,2.2340862422997945,682.3192279411765,508.12,-0.9939098660158416,1,0,0.0012254901960784314,1.8680882352941175,1.0,1524.36
C60037,1,1054.92,1054.92,2,3.0,1,2025-01-16,2025-01-16,1.0,0.0,1.0,Debit Card,Referral,75,75,0.0,0,0.2053388090349076,3943.4044713284898,527.46,-0.0913520097441031,0,0,0.013333333333333334,14.065600000000002,1.0,1054.92
C60042,1,1761.24,1761.24,4,6.0,1,2023-02-17,2023-02-17,1.0,0.0,0.0,Cash,Instagram,774,774,0.0,0,2.1190965092402463,831.1277906976745,440.31,-0.942752740559144,1,0,0.0012919896640826874,2.275503875968992,1.0,1761.24
C60178,1,1023.45,1023.45,3,4.0,1,2023-01-02,2023-01-02,0.0,0.0,1.0,Cash,Instagram,820,820,0.0,0,2.245037645448323,455.87208841463416,341.15000000000003,-0.998781973202194,1,0,0.0012195121951219512,1.2481097560975611,0.0,1023.45
C60190,1,1898.76,1898.76,4,6.0,1,2023-01-15,2023-01-15,1.0,0.0,1.0,Gift Card,Google,807,807,0.0,0,2.209445585215606,859.3830111524163,474.69,-0.9829476248465494,1,0,0.0012391573729863693,2.3528624535315985,1.0,1898.76
C60203,1,583.7,583.7,2,5.0,1,2024-05-27,2024-05-27,0.0,0.0,1.0,Cash,Instagram,309,309,0.0,0,0.8459958932238193,689.9560679611651,291.85,-0.3763702801457048,0,0,0.003236245954692557,1.8889967637540455,0.0,583.7
C60215,1,334.4,334.4,4,4.0,1,2024-11-05,2024-11-05,0.0,0.0,1.0,Debit Card,Facebook,147,147,0.0,0,0.4024640657084189,830.8816326530612,83.6,-0.179049939098442,0,0,0.006802721088435374,2.274829931972789,0.0,334.4
C60329,1,2476.75,2476.75,5,5.0,1,2024-04-26,2024-04-26,0.0,0.0,0.0,Credit Card,Facebook,340,340,0.0,0,0.9308692676249144,2660.6851102941177,495.35,-0.4141291108399341,0,0,0.0029411764705882353,7.284558823529411,0.0,2476.75
C60355,1,1000.58,1000.58,2,7.0,1,2024-09-14,2024-09-14,0.0,1.0,1.0,Online,Google,199,199,0.0,0,0.5448323066392882,1836.4916834170851,500.29,-0.2423873325210202,0,0,0.005025125628140704,5.028040201005025,1.0,1000.58
C60361,1,1948.1,1948.1,5,7.0,1,2024-06-16,2024-06-16,0.0,1.0,1.0,Cash,Facebook,289,289,0.0,0,0.7912388774811773,2462.088321799308,389.62,-0.352009744213944,0,0,0.0034602076124567475,6.740830449826989,1.0,1948.1
C60384,1,1484.28,1484.28,4,7.0,1,2023-10-05,2023-10-05,1.0,0.0,1.0,Cash,Facebook,544,544,0.0,0,1.4893908281998631,996.5685110294118,371.07,-0.6626065773438945,1,0,0.001838235294117647,2.7284558823529412,1.0,1484.28
C60547,1,257.0,257.0,1,5.0,1,2023-02-05,2023-02-05,1.0,0.0,0.0,Debit Card,Referral,786,786,0.0,0,2.1519507186858315,119.42652671755724,257.0,-0.9573690621182004,1,0,0.001272264631043257,0.32697201017811706,1.0,257.0
C60572,1,1497.63,1497.63,3,8.0,1,2023-12-14,2023-12-14,1.0,0.0,0.0,Online,Instagram,474,474,0.0,0,1.297741273100616,1154.028180379747,499.21,-0.5773447015827317,1,0,0.002109704641350211,3.1595569620253166,1.0,1497.63
C60575,1,1959.3,1959.3,5,6.0,1,2024-07-18,2024-07-18,0.0,0.0,0.0,Credit Card,Instagram,257,257,0.0,0,0.70362765229295,2784.569357976654,391.86,-0.3130328867231266,0,0,0.0038910505836575876,7.623735408560311,0.0,1959.3
C60672,1,423.4,423.4,1,3.0,1,2024-03-02,2024-03-02,0.0,0.0,0.0,Debit Card,Referral,395,395,0.0,0,1.08145106091718,391.5110126582279,423.4,-0.4811205846522763,1,0,0.002531645569620253,1.071898734177215,0.0,423.4
C60699,1,1235.85,1235.85,3,7.0,1,2024-01-14,2024-01-14,0.0,0.0,1.0,Credit Card,Referral,443,443,0.0,0,1.212867898699521,1018.9485609480812,411.95,-0.5395858708885023,1,0,0.002257336343115124,2.789729119638826,0.0,1235.85
C61070,1,951.56,951.56,2,2.0,1,2024-07-04,2024-07-04,0.0,0.0,1.0,Online,Google,271,271,0.0,0,0.7419575633127995,1282.4992250922508,475.78,-0.3300852618753592,0,0,0.0036900369003690036,3.511291512915129,0.0,951.56
C61090,1,2062.36,2062.36,4,7.0,1,2024-04-07,2024-04-07,0.0,0.0,1.0,Credit Card,Google,359,359,0.0,0,0.9828884325804244,2098.2645961002786,515.59,-0.4372716199751069,0,0,0.002785515320334262,5.744735376044568,0.0,2062.36
C61162,1,721.0,721.0,4,7.0,1,2024-07-13,2024-07-13,1.0,0.0,0.0,Debit Card,Facebook,262,262,0.0,0,0.7173169062286106,1005.1345419847328,180.25,-0.3191230207060668,0,0,0.003816793893129771,2.7519083969465647,1.0,721.0
C61225,1,1300.5,1300.5,2,6.0,1,2023-02-25,2023-02-25,0.0,1.0,0.0,Gift Card,Instagram,766,766,0.0,0,2.0971937029431897,620.1143929503916,650.25,-0.9330085261864396,1,0,0.0013054830287206266,1.697780678851175,1.0,1300.5
C61257,1,507.34,507.34,2,3.0,1,2024-07-05,2024-07-05,0.0,1.0,1.0,Cash,Facebook,270,270,0.0,0,0.7392197125256673,686.3182777777778,253.67,-0.3288672350787712,0,0,0.003703703703703704,1.8790370370370368,1.0,507.34
C61280,1,1472.22,1472.22,3,3.0,1,2024-05-24,2024-05-24,0.0,0.0,1.0,Cash,Email,312,312,0.0,0,0.8542094455852156,1723.4883173076923,490.74,-0.3800243605354689,0,0,0.003205128205128205,4.718653846153846,0.0,1472.22
C61384,1,802.3499999999999,802.3499999999999,3,5.0,1,2024-04-06,2024-04-06,0.0,0.0,1.0,Gift Card,Instagram,360,360,0.0,0,0.9856262833675564,814.0509374999999,267.45,-0.4384896467716949,0,0,0.002777777777777778,2.22875,0.0,802.3499999999999
C61440,1,583.9,583.9,1,1.0,1,2023-04-10,2023-04-10,0.0,1.0,0.0,Cash,Email,722,722,0.0,0,1.9767282683093768,295.3870844875346,583.9,-0.8794153471365659,1,0,0.0013850415512465374,0.8087257617728532,1.0,583.9
C61521,1,690.02,690.02,2,6.0,1,2024-05-12,2024-05-12,0.0,0.0,1.0,Credit Card,Google,324,324,0.0,0,0.8870636550308009,777.8697685185184,345.01,-0.3946406820945254,0,0,0.0030864197530864196,2.1296913580246914,0.0,690.02
C61549,1,1286.04,1286.04,4,9.0,1,2024-05-20,2024-05-20,0.0,1.0,0.0,Cash,Google,316,316,0.0,0,0.865160848733744,1486.4750316455695,321.51,-0.384896467721821,0,0,0.0031645569620253164,4.069746835443038,1.0,1286.04
C61618,1,488.8,488.8,4,7.0,1,2024-03-24,2024-03-24,0.0,0.0,1.0,Cash,Facebook,373,373,0.0,0,1.0212183436002735,478.6439678284183,122.2,-0.4543239951273394,1,0,0.002680965147453083,1.3104557640750671,0.0,488.8
C61668,1,139.28,139.28,2,6.0,1,2024-05-14,2024-05-14,0.0,1.0,0.0,Cash,Facebook,322,322,0.0,0,0.8815879534565366,157.9876397515528,69.64,-0.3922046285013493,0,0,0.003105590062111801,0.4325465838509317,1.0,139.28
C61773,1,981.12,981.12,4,6.0,1,2023-10-02,2023-10-02,0.0,0.0,1.0,Credit Card,Email,547,547,0.0,0,1.497604380561259,655.1262888482632,245.28,-0.6662606577336586,1,0,0.0018281535648994515,1.79363802559415,0.0,981.12
C61849,1,2311.28,2311.28,4,9.0,1,2024-12-10,2024-12-10,0.0,0.0,0.0,Credit Card,Google,112,112,0.0,0,0.3066392881587953,3943.4044713284898,577.82,-0.1364190012178606,0,0,0.008928571428571428,20.636428571428574,0.0,2311.28
C61957,1,483.38,483.38,1,6.0,1,2023-12-24,2023-12-24,0.0,0.0,1.0,Cash,Google,464,464,0.0,0,1.270362765229295,380.5054849137931,483.38,-0.5651644336168512,1,0,0.0021551724137931034,1.0417672413793104,0.0,483.38
C62042,1,1539.9,1539.9,5,10.0,1,2023-05-14,2023-05-14,0.0,0.0,0.0,Online,Facebook,688,688,0.0,0,1.8836413415468856,817.5123183139535,307.98,-0.8380024360525725,1,0,0.0014534883720930232,2.2382267441860466,0.0,1539.9
C62070,1,176.58,176.58,1,4.0,1,2025-03-12,2025-03-12,0.0,1.0,0.0,Debit Card,Referral,20,20,0.0,0,0.054757015742642,3224.7922500000004,176.58,-0.0243605359317608,0,0,0.05,8.829,1.0,176.58
C62277,1,309.88,309.88,4,7.0,1,2024-04-08,2024-04-08,0.0,1.0,1.0,Gift Card,Instagram,358,358,0.0,0,0.9801505817932924,316.1555027932961,77.47,-0.4360535931785188,0,0,0.002793296089385475,0.865586592178771,1.0,309.88
C62312,1,52.54,52.54,1,6.0,1,2024-10-06,2024-10-06,1.0,0.0,1.0,Debit Card,Facebook,177,177,0.0,0,0.4845995893223819,108.41940677966102,52.54,-0.2155907429960833,0,0,0.005649717514124294,0.2968361581920904,1.0,52.54
C62405,1,460.72,460.72,2,4.0,1,2024-12-19,2024-12-19,0.0,1.0,1.0,Online,Email,103,103,0.0,0,0.2819986310746064,1633.766796116505,230.36,-0.1254567600485682,0,0,0.009708737864077669,4.473009708737864,1.0,460.72
C62512,1,275.22,275.22,3,8.0,1,2024-09-10,2024-09-10,0.0,1.0,1.0,Debit Card,Referral,203,203,0.0,0,0.5557837097878165,495.1926354679804,91.74,-0.2472594397073724,0,0,0.0049261083743842365,1.3557635467980298,1.0,275.22
C62557,1,1232.64,1232.64,3,8.0,1,2023-01-13,2023-01-13,0.0,0.0,1.0,Cash,Instagram,809,809,0.0,0,2.21492128678987,556.5163906056861,410.88000000000005,-0.9853836784397256,1,0,0.0012360939431396785,1.5236588380716936,0.0,1232.64
C62622,1,562.61,562.61,1,3.0,1,2025-03-28,2025-03-28,0.0,0.0,1.0,Credit Card,Facebook,4,4,0.0,0,0.0109514031485284,3943.4044713284898,562.61,-0.0048721071863521,0,0,0.25,140.6525,0.0,562.61
C62627,1,41.09,41.09,1,4.0,1,2023-03-18,2023-03-18,0.0,1.0,1.0,Online,Email,745,745,0.0,0,2.0396988364134154,20.145130872483225,41.09,-0.9074299634580908,1,0,0.0013422818791946308,0.05515436241610739,1.0,41.09
C62656,1,873.72,873.72,4,9.0,1,2025-01-25,2025-01-25,1.0,0.0,1.0,Credit Card,Email,66,66,0.0,0,0.1806981519507187,3943.4044713284898,218.43,-0.0803897685748107,0,0,0.015151515151515152,13.238181818181818,1.0,873.72
C62661,1,1147.11,1147.11,3,8.0,1,2023-06-12,2023-06-12,0.0,1.0,0.0,Debit Card,Instagram,659,659,0.0,0,1.8042436687200547,635.7844119878604,382.37,-0.8026796589515193,1,0,0.0015174506828528073,1.7406828528072835,1.0,1147.11
C62666,1,322.5,322.5,5,8.0,1,2024-02-01,2024-02-01,0.0,0.0,1.0,Credit Card,Instagram,425,425,0.0,0,1.163586584531143,277.1602941176471,64.5,-0.5176613885499176,1,0,0.002352941176470588,0.7588235294117647,0.0,322.5
C62740,1,424.4,424.4,1,6.0,1,2023-02-27,2023-02-27,0.0,0.0,1.0,Online,Referral,764,764,0.0,0,2.0917180013689256,202.8954188481675,424.4,-0.9305724725932636,1,0,0.0013089005235602095,0.5554973821989528,0.0,424.4
C63150,1,410.91,410.91,3,4.0,1,2024-10-18,2024-10-18,0.0,1.0,1.0,Credit Card,Referral,165,165,0.0,0,0.4517453798767967,909.6053181818182,136.97,-0.2009744214370268,0,0,0.006060606060606061,2.4903636363636363,1.0,410.91
C63153,1,2199.04,2199.04,4,4.0,1,2023-10-03,2023-10-03,0.0,0.0,1.0,Debit Card,Facebook,546,546,0.0,0,1.4948665297741273,1471.0610989010988,549.76,-0.6650426309370706,1,0,0.0018315018315018315,4.027545787545788,0.0,2199.04
C63365,1,1098.9,1098.9,5,8.0,1,2023-08-04,2023-08-04,0.0,0.0,0.0,Credit Card,Facebook,606,606,0.0,0,1.659137577002053,662.3320544554456,219.78000000000003,-0.7381242387323531,1,0,0.0016501650165016502,1.8133663366336634,0.0,1098.9
C63372,1,2428.55,2428.55,5,10.0,1,2024-03-12,2024-03-12,0.0,0.0,1.0,Online,Referral,385,385,0.0,0,1.054072553045859,2303.968538961039,485.71,-0.4689403166863959,1,0,0.0025974025974025974,6.307922077922078,0.0,2428.55
C63378,1,512.39,512.39,1,2.0,1,2024-04-18,2024-04-18,0.0,0.0,1.0,Online,Instagram,348,348,0.0,0,0.9527720739219712,537.7886422413793,512.39,-0.4238733252126384,0,0,0.0028735632183908046,1.4723850574712642,0.0,512.39
C63619,1,1857.63,1857.63,3,6.0,1,2024-04-22,2024-04-22,1.0,0.0,0.0,Debit Card,Email,344,344,0.0,0,0.9418206707734428,1972.3818531976744,619.21,-0.4190012180262862,0,0,0.0029069767441860465,5.400087209302326,1.0,1857.63
C63657,1,1274.67,1274.67,3,6.0,1,2025-02-28,2025-02-28,1.0,0.0,1.0,Debit Card,Google,32,32,0.0,0,0.0876112251882272,3943.4044713284898,424.89,-0.0389768574908173,0,0,0.03125,39.8334375,1.0,1274.67
C63727,1,724.28,724.28,2,2.0,1,2024-12-27,2024-12-27,0.0,0.0,1.0,Debit Card,Instagram,95,95,0.0,0,0.2600958247775496,2784.666,362.14,-0.1157125456758639,0,0,0.010526315789473684,7.624,0.0,724.28
C63822,1,507.56,507.56,4,9.0,1,2023-11-25,2023-11-25,0.0,0.0,1.0,Cash,Instagram,493,493,0.0,0,1.349760438056126,376.0370993914808,126.89,-0.6004872107179045,1,0,0.002028397565922921,1.0295334685598376,0.0,507.56
